"zipcode","percentSingleFemHHWithKids","percentBlackHH","percentPoorHH","percentTTUnder15Min","totalIndividuals","perCapitaIncome"
"12580",8.05538074260541,4.40528634361233,6.5,12.0772946859903,4402,56773.6458333333
"12581",6.66666666666667,2.18181818181818,9.5,22.0417633410673,2246,50970.1649417853
"12582",10.7329842931937,1.04712041884817,1.9,15.055387713998,6191,34637.0166499499
"12583",7.6555023923445,0,9.6,37.0967741935484,2451,33621.0385487528
"12585",0,2.72727272727273,0,2.56410256410256,885,58196.0199004975
"12586",8.80434782608696,5.52173913043478,7.3,26.5899648449984,12540,40600.5064456722
"12589",9.21881562368753,3.42293154136917,5,22.2942787145122,17228,33752.1664727329
"12590",3.30552981155391,7.46833487797343,3.3,23.8931206855511,35102,49771.1514898937
"12592",16.7924528301887,5.66037735849057,0,24.6153846153846,1486,37877.8606965174
"12594",1.9203413940256,9.3172119487909,2.9,20.7829869502175,4275,39207.3408190225
"12601",11.3314267556403,26.3171274229425,16.8,40.0174469322477,43398,31615.6320608676
"12603",5.17009417643667,11.7880709846883,5.4,31.6885644768856,42810,49016.5562032215
"12604",,,,85.4251012145749,586,
"12701",7.46404930381192,25.5192878338279,29.2,49.7387409803434,11324,23282.6914308703
"12719",10.1910828025478,1.91082802547771,15.5,14.2857142857143,1207,48439.8078291815
"12720",0,0,0,0,172,96293.3944954128
"12721",2.81566212054553,2.63968323801144,4.6,8.17610062893082,6627,35224.5731388768
"12722",54.5454545454545,0,0,0,158,29466.8376068376
"12723",4.29292929292929,0,2.9,42.643391521197,1826,39992.9302325581
"12724",0,0,0,13.3333333333333,245,59704.8957055215
"12725",7.21649484536082,0,6.8,35.4838709677419,277,34633.5706806283
"12726",9.56340956340956,1.45530145530146,10.1,12.1693121693122,1162,45783.5238095238
"12729",5.51181102362205,0,23.3,10.2702702702703,1874,40756.4977029096
"12732",2.4390243902439,5.22648083623693,6.9,9.70873786407767,786,37391.83984375
"12733",0,4.09356725146199,35.7,72.4264705882353,1446,8370.06331658291
"12734",0,0,23.9,59.3939393939394,867,33627.9072847682
"12736",4.8780487804878,0,17.9,21.875,118,52852.3243243243
"12737",4.32569974554707,1.52671755725191,7,21.7005076142132,1910,39848.4009471192
"12738",0,0,0,54.746835443038,320,128226.846846847
"12740",3.99408284023669,0,12,20.2830188679245,1886,34948.8697068404
"12741",8.43373493975904,1.20481927710843,8.7,36.4406779661017,351,48170.1818181818
"12742",0,0,30.4,55.4054054054054,181,42931.9846153846
"12743",18.4049079754601,0,31.9,13.8461538461538,389,37155.2230769231
"12745",0,0,0,60.2272727272727,178,26237.6470588235
"12746",10.3448275862069,3.20197044334975,0,22.2535211267606,937,50895.3580246914
"12747",22.7557411273486,9.18580375782881,25.1,34.3653250773994,1714,22996.4501689189
"12748",3.43195266272189,0.355029585798817,13.2,29.9866131191432,2076,49294.3219724438
"12749",0,0,0,11.3207547169811,300,27162.6268656716
"12750",18.4210526315789,0,0,0,187,21987.186440678
"12751",12.8526645768025,8.77742946708464,36,66.8587896253602,1054,28585.8178571429
"12752",0,4.22535211267606,0,8.51063829787234,242,26998.9627329193
"12754",7.47536527353041,5.74243968739382,12.5,44.7341686420589,7221,36969.7931034483
"12758",5.29953917050691,2.93778801843318,13.3,18.6046511627907,4042,45668.9939577039
"12759",15.5778894472362,9.71524288107203,26,39.119804400978,1649,24670.7248628885
"12760",0,1.50375939849624,9.1,12.6829268292683,482,72174.949044586
"12762",0,0,10.4,61.0294117647059,512,29283.8547008547
"12763",9.32475884244373,0,2.6,36.734693877551,942,33495.2620481928
"12764",2.28245363766049,5.27817403708987,3.8,33.1715210355987,1802,40591.8903993203
"12765",0,0,0,9.64467005076142,885,40378.4
"12766",0,0,0,54.5945945945946,437,43036.9823321555
"12767",0,0,0,20.8333333333333,126,33104.987654321
"12768",2.91777188328912,1.59151193633952,5.2,6.73076923076923,1131,20083.1641221374
"12769",0,0,0,62.3188405797101,253,23664.3837209302
"12770",0,0,0,12.9032258064516,296,40540.92
"12771",8.76307248467364,3.51604760187523,11.1,31.1865593279664,14511,34570.9345852895
"12775",8.2051282051282,5.25641025641026,1.3,28.7367405978785,2297,48663.8492063492
"12776",4.01891252955083,1.18203309692671,5.2,28.9954337899543,2180,36451.1033973412
"12777",0,0,0,24.1050119331742,764,65440.7894736842
"12778",0,9.6,30.8,22.2222222222222,633,14965.2605459057
"12779",20.7964601769912,10.9144542772861,12.8,48.2097186700767,2460,25806.298740252
"12780",4.32242990654206,8.41121495327103,8.1,21.8543046357616,2312,27713.5487179487
"12781",0,0,27.5,12.1212121212121,307,32430.1801801802
"12783",6.01092896174863,0,3.2,21.7179902755267,1668,34677.5694915254
"12784",0,0,0,0,94,41171.8125
"12785",0,0,2.6,18.5279187817259,1024,36058.4836415363
"12786",3.42679127725857,0,17.3,17.8743961352657,665,44006.1121718377
"12787",5.10204081632653,0,12.1,44.6808510638298,452,46081.7777777778
"12788",10.6991525423729,10.3813559322034,10.7,34.7517730496454,2908,27671.9851576994
"12789",4.97981157469717,12.1130551816958,9.1,39.5577395577396,1838,35181.8728465956
"12790",5.7421451787649,2.22101841820152,6.7,11.2739571589628,4518,39002.572377158
"12791",26.031746031746,0,42.5,11.1969111969112,737,41480.4545454545
"12792",20.9150326797386,0,0,17.0542635658915,335,40035.4811320755
"12801",6.27439207445212,2.07145001501051,10.4,49.5885902358749,14707,39326.9553867134
"12803",6.01433468370209,1.21533187909006,2.9,33.2034104750305,7567,41680.3146811071
"12804",5.49834333303483,0.197009044506134,6.9,43.8063520428885,26540,50350.0036681223
"12808",0,0,0,44.1860465116279,306,90154.9710982659
"12809",4.35097897026831,0,6.7,17.5109443402126,3528,42975.0753012048
"12810",10.7758620689655,0,11.9,19.0114068441065,627,33946.495412844
"12811",0,0,0,0,127,36490.4252873563
"12812",0,0,0,54.6666666666667,150,49946.3711340206
"12814",2.95302013422819,2.95302013422819,2.6,41.120218579235,1574,45515.9523809524
"12815",9.13461538461539,0.721153846153846,11.2,31.592039800995,871,52227.9349005425
"12816",5.03560528992879,0.101729399796541,10.1,29.706877113867,4610,39513.1601615074
"12817",12.1651785714286,0,12.4,40.8616187989556,2274,40075.4145677332
"12819",0,0,30.6,19,403,30257.6577946768
"12821",3.7593984962406,3.00751879699248,0,48.3333333333333,2750,1833.92278432864
"12822",5.36181342632956,0.30514385353095,11.3,27.3520485584219,6200,32632.2895377129
"12823",0,0,54.7,0,238,29589.898089172
"12824",2.30769230769231,0,1.3,25.0712250712251,894,55599.5454545455
"12827",4.87632508833922,0,4.4,17.3988439306358,3877,33554.5696489241
"12828",4.59438172748753,0.498818587555789,9.2,32.3642970701794,9448,40233.5983883965
"12831",5.44852498494883,1.18904274533414,3.8,25.2013808975834,17416,49380.5512939391
"12832",10.0759696121551,0,15.7,29.8507462686567,7106,30198.9803140898
"12833",4.9346016646849,0.713436385255648,5.5,21.209117938553,4401,50215.5928802589
"12834",9.8018018018018,0.18018018018018,4.4,31.0367671414376,6594,43072.1129802228
"12835",1.44230769230769,0.480769230769231,7.4,22.2222222222222,2603,34302.6865671642
"12836",4.48717948717949,0,10.6,40.4858299595142,574,51597.9831932773
"12837",4.32276657060519,0.288184438040346,5.4,29.9771167048055,857,33116.7389830508
"12838",2.41935483870968,0,0,15.1898734177215,608,43040.1682242991
"12839",7.82244860833182,0.109150445697653,13.7,40.366372260386,13588,34162.5518318966
"12841",0,0,0,24.1379310344828,77,111097.25
"12842",6.03248259860789,0,7.8,45.4545454545455,1166,30854.2198100407
"12843",3.76344086021505,0,7.8,35.7466063348416,600,27097.286746988
"12844",0,0,11.4,48.2456140350877,199,76510.9117647059
"12845",5.53990610328638,0,4.3,37.3611728120835,4842,54176.9503759399
"12846",6.51310563939635,0,4.4,15.6687898089172,3298,41882.6205197133
"12847",0,0,0,61.878453038674,605,46800.5104712042
"12849",0,0,0,43.5643564356436,385,49403.2830882353
"12850",3.62647325475975,0,2.1,14.7826086956522,2835,44897.4791352438
"12851",0,0,7.7,37.7049180327869,366,23634.2117117117
"12852",3.98009950248756,0,2.8,49.1803278688525,436,49711.9784482759
"12853",5.18134715025907,0,22.3,46.8682505399568,1770,25125.2189781022
"12855",0,0,0,22.4137931034483,259,24691.775147929
"12856",0,0,0,0,187,25804.3157894737
"12857",2.56410256410256,1.53846153846154,17.1,28.9017341040462,498,37245.6351791531
"12858",0,0,11.5,60,59,93452.8947368421
"12859",0,0,0,14.2050799623706,2220,43328.5867446394
"12860",0,0,31.4,43.4210526315789,748,25417.04
"12861",3.97111913357401,0,4.5,41.5730337078652,609,56837.5220779221
"12862",,,,,17,
"12863",0,0,14.4,27.2151898734177,533,46654.9032258065
"12864",0,0,0,0,36,
"12865",7.15705765407555,0.265076209410205,11.6,21.5442092154421,3663,43235.56133829
"12866",2.21188169301377,1.383222845487,2.8,36.5805743340845,36915,53561.0628455728
"12870",0,0,2.9,51.5384615384615,1509,41462.4334398296
"12871",3.94500896592947,1.19545726240287,3.4,16.5637860082305,4084,48095.8208625138
"12872",0,0,100,100,31,
"12873",0.872093023255814,0,8.8,19.140625,736,36180.79002079
"12874",0,0,0,18.3673469387755,142,135782.23943662
"12878",7.63358778625954,0,6.4,12.5,719,44983.7008368201
"12883",8.13902331720194,0,15.4,67.5836772122879,5025,44483.15552
"12884",6.38297872340426,0,10.3,21.1267605633803,486,22655.5015974441
"12885",5.87639311043566,0.354609929078014,11,29.3973542381186,4602,40709.2402088773
"12886",0,0,0,21.7391304347826,269,32650.9166666667
"12887",7.49027237354086,0.583657587548638,15.4,37.9466532460997,4972,32961.3389830508
"12901",7.72467688608356,1.42771265404268,12.2,61.8141408528962,33439,32064.6151298083
"12903",6.01626016260163,0,2.2,62.1052631578947,1217,53648.8645690834
"12910",4.55172413793103,0,5.4,16.0295930949445,2148,29793.3456561922
"12911",0,0,0,53.3333333333333,36,
"12912",2.70880361173815,0,3.6,23.2142857142857,1998,37967.4384164223
"12913",2.78810408921933,0.371747211895911,3.9,35.8024691358025,1157,43167.5460277427
"12914",15.5688622754491,1.19760479041916,13.4,32.4528301886792,1044,28580.9357495881
"12916",7.1849234393404,0,11.5,16.3841807909605,2135,39504.264450867
"12917",4.66019417475728,0,9.6,31.2896405919662,1403,38000.2087912088
"12918",0.665926748057714,0,5.9,18.9568706118355,2381,32024.8953004164
"12919",9.02654867256637,0.265486725663717,12.1,52.9411764705882,3037,29973.1947162427
"12920",5.05836575875486,0,14.3,27.9252704031465,2842,31798.6486766995
"12921",3.45188284518828,0,4,20.7677165354331,2410,44152.2425712553
"12922",8,0,0,0,65,34926.8292682927
"12923",7.3469387755102,0,7.2,22.568093385214,632,31342.2463768116
"12924",0,0,0,21.7391304347826,158,15799.9514563107
"12926",6.04395604395604,0,10.6,36.8263473053892,2208,30221.7326203209
"12927",0,0,0,32.6923076923077,224,59124.3597122302
"12928",4.14201183431953,0,3.1,28.9473684210526,2028,37598.7332838039
"12929",9.04645476772616,0,10.1,28.8951841359773,3938,5839.00085714286
"12930",5.6140350877193,0,20,35.8552631578947,634,41002.7672209026
"12932",2.87253141831239,0,7,72.4738675958188,1236,43046.7799736495
"12933",0,0,0,50,17,
"12934",2.89855072463768,0,19.8,25.25,1074,29380.2762430939
"12935",5.23560209424084,0.698080279232112,18,29.1954022988506,1748,31510.2839506173
"12936",3.2967032967033,0,3,35.9259259259259,599,56843.9268292683
"12937",11.4197530864198,1.08024691358025,20.4,35.4304635761589,1572,34467.7090909091
"12939",6.06060606060606,0,0,52.6785714285714,205,40265.3382352941
"12941",2.37623762376238,0,5.4,29.2867981790592,1428,56191.4585465711
"12942",3.87096774193548,0,18,41.6666666666667,646,39073.4782608696
"12943",7.5,0,0,42.5742574257426,459,38255.444015444
"12944",7.37986270022883,0.45766590389016,11.4,25.0699496362619,4080,40349.6143626571
"12945",0,0,11.1,18.3098591549296,638,34970.4827586207
"12946",3.50597609561753,0,4.3,66.5572574762947,5492,45190.1427801724
"12950",7.3015873015873,0,11.7,42.9305912596401,929,26439.263322884
"12952",0,0,13,13.7931034482759,546,36582.1325648415
"12953",9.70322037465797,0,12.1,60.1398601398601,15836,24070.3639369278
"12955",3.72670807453416,0,13.8,2.27272727272727,381,35971.2099236641
"12956",0,0,6.8,14.2465753424658,1259,23048.3549488055
"12957",12.3820754716981,0,15.7,26.0223048327138,1726,31060.3799654577
"12958",18.0592991913747,0,29.9,11.5117891816921,1929,25747.1771771772
"12959",6.63507109004739,1.73775671406003,12.1,4.34153400868307,1369,40113.8443496802
"12960",0,0,3.8,17.9883945841393,1148,40702.8236877524
"12961",0,0,0,42.6666666666667,180,43240.9090909091
"12962",10.4725415070243,0.212856534695615,9.2,40.9513192121888,5499,50683.1072858287
"12964",0,0,0,32.6086956521739,161,78563.1386138614
"12965",4.54545454545455,0,12.7,20.2898550724638,516,22235.5528700906
"12966",5.72100313479624,0,19.1,37.8698224852071,2915,33829.5136778115
"12967",3.92156862745098,0,13.3,31.283422459893,1223,27459.5084087969
"12969",1.86915887850467,0,15.8,19.4444444444444,423,37016.7622377622
"12970",0,0,0,61.4250614250614,963,6907.48794489093
"12972",4.21313506815366,0.784799669558034,5.5,19.4435243458099,6364,48614.6104991798
"12973",0,0,5.6,36.9047619047619,187,36868.8091603053
"12974",8.28828828828829,1.08108108108108,16.1,36.3799283154122,1599,27533.1948424069
"12975",2.22222222222222,0,3.7,53.5211267605634,265,63552.8571428571
"12976",0,0,0,9.67741935483871,260,15530.4188481675
"12977",,,,,1753,
"12978",0,0,0,44.6969696969697,403,28977.4349442379
"12979",4.986642920748,0,10.7,50.1408450704225,2304,49604.6158227848
"12980",7.42049469964664,0,13.1,17.687074829932,1304,31262.3450624291
"12981",4.91071428571429,0,0,14.3141153081511,2253,44043.006614552
"12983",6.31665299425759,0.437517090511348,9.3,52.5663206459054,7494,43425.9118942731
"12985",5.83756345177665,0,11.9,16.7689161554192,1072,32035.9650067295
"12986",4.89680291380008,0.161877782274383,7.6,66.4410828025478,6120,36840.9516896716
"12987",0,0,0,36.71875,201,62676.0869565217
"12989",3.67965367965368,0,5.4,7.24946695095949,1010,47025.2765363128
"12992",4.85933503836317,0,9.1,21.1464968152866,4778,34860.5517241379
"12993",7.22713864306785,0,7.5,41.2466843501326,1623,36913.406614786
"12996",4.95662949194548,0,5.1,41.021897810219,2086,31287.8173445894
"12997",7.69230769230769,0,5.3,32.0723684210526,1239,36937.5757575758
"12998",26.5560165975104,11.2033195020747,11,9.55882352941176,526,27214.7424242424
"13020",6.55737704918033,0,10.3,13.7254901960784,150,26381.89
"13021",6.48019772138164,1.80842727108325,10.3,56.4845740164166,39506,39077.4079235828
"13024",,,,,1733,
"13026",3.25497287522604,0,3.9,41.635687732342,1914,31177.1474358974
"13027",7.34497749980932,1.43391045686828,5.9,20.7083747103608,31637,52125.1648865154
"13028",7.23327305605787,0,2.7,3.11986863711002,1350,38425.3764961915
"13029",5.79658605974395,1.35135135135135,6.9,19.1764352269312,7109,44012.8214285714
"13030",2.95389048991354,0,2.2,18.1003584229391,3892,32994.1771771772
"13031",5.37704918032787,1.27868852459016,3.9,27.6770350761085,15551,53352.3222652271
"13032",4.88756736666047,0.669020628136034,7,26.0496475635918,12790,39690.9474733263
"13033",4.33190970103722,1.70835875533862,7.8,15.8481012658228,3556,44792.8506546645
"13034",3.88098318240621,0,1.9,30,1989,42785.8406015038
"13035",4.78688524590164,0,3,32.520325203252,8617,47610.1247436774
"13036",6.33302440531356,0,7.5,16.3238739911481,8680,35368.6249139711
"13037",6.78119349005425,0,9,19.6259287727389,8897,38042.374115268
"13039",6.48689138576779,0.958801498127341,3,24.4724302246426,17537,48774.683303775
"13040",5.23012552301255,0,11.4,16.2683823529412,2758,30381.5530973451
"13041",6.77028451001054,1.94942044257113,3.4,24.7394023627519,10705,44523.9273118859
"13042",5.86979722518677,0,12.5,13.4962805526036,2356,32305.8482367758
"13044",5.31400966183575,0,4.2,20.6991720331187,2512,33503.5143338954
"13045",8.99550224887556,1.00262368815592,9.9,54.0108635755333,30112,28026.6145117395
"13051",0,0,,,153,
"13052",4.59259259259259,0,6.4,24.0915208613728,1679,37620.0827205882
"13053",7.78115501519757,1.70212765957447,6.8,27.9118572927597,5015,33934.3967864924
"13054",8.33333333333333,0,11.6,38.1125226860254,1582,27834.1024667932
"13057",4.17303576887802,2.73616630999694,6,40.0651927437642,14992,42365.3452111226
"13060",3.28947368421053,0,5.7,30.6828003457217,2806,36274.464888405
"13061",0.411522633744856,0,3.6,12.6475548060708,1040,49508.496
"13062",6.31578947368421,0,0,34.9112426035503,173,43338.1739130435
"13063",6.37982195845697,0,0.2,27.5967413441955,1898,45423.3875
"13064",0,0,0,,64,22195.2380952381
"13066",3.59186895598974,0.513124136569962,1.1,32.0519665420893,12390,75421.8902454864
"13068",3.7719674239177,0.085726532361766,5.5,25.7491289198606,5368,43864.0453125
"13069",8.19323260268142,0.361779101936582,15.4,32.6944757609921,24931,32365.6188416246
"13071",10.2425876010782,0,8.9,24.4655581947743,1023,34510.95
"13072",11.6719242902208,0,13.7,15.5555555555556,1123,21074.6296296296
"13073",6.7296786389414,0.491493383742911,10.8,25.1016260162602,6423,35905.3254847645
"13074",3.51699882766706,1.05509964830012,8.2,26.8267756770567,4488,31348.8694225722
"13076",2.33644859813084,0,13.2,9.42928039702233,2393,34072.4232804233
"13077",5.65619223659889,0.88724584103512,4.8,30.4619225967541,6735,41822.7028258888
"13078",1.91188694929343,2.8262676641729,1.1,29.1136311039111,9866,67770.3547297297
"13080",6.98016164584864,0,8.6,19.2777482740308,3631,41655.099351176
"13081",6.79611650485437,0,13.3,20.4262877442274,1169,42060.5063291139
"13082",2.01906898485698,0,4.4,17.0593779453346,4871,39011.6864931846
"13083",12.3529411764706,0,13.1,29.232995658466,1809,30804.7790507365
"13084",5.67734682405846,0.955593029792018,2.9,19.6753566158387,4409,42191.4130012937
"13087",0,0,0,23.9130434782609,168,80167.1428571429
"13088",4.32626871475792,3.11102469375851,5,34.0854766230041,22156,43958.534874123
"13090",6.9190379403794,4.12432249322493,5.2,24.4448735277081,30124,44597.6543898452
"13092",2.8328611898017,0,6.1,23.5668789808917,2606,40745.6420643729
"13101",7.6608784473953,0.612870275791624,7.7,27.381974248927,2508,37157.607617896
"13102",70.3125,0,83.3,55.8823529411765,85,45832.2580645161
"13103",16.9934640522876,0,78.8,0,326,14708.4976076555
"13104",4.40370116518163,0.822481151473612,1.9,23.4906548339384,15567,69511.6401781296
"13108",8.2955014444903,0,4.1,22.8103946102021,6175,57311.1223680951
"13110",4.31578947368421,0,1.6,12.9032258064516,2338,45930.3582458308
"13111",1.03397341211226,0,11.5,11.3207547169811,1700,30880.4708368555
"13112",2.66666666666667,0,4.5,21.1798839458414,1973,40740.2859237537
"13113",5.71428571428571,0,8.3,21.4285714285714,287,33562.0212765957
"13114",7.8062449959968,0,11.3,29.1530944625407,6356,35639.5540696334
"13115",30,0,57.1,13.3333333333333,224,12444.5
"13116",4.77111540941328,2.06318504190845,3.2,27.6371308016878,3457,49934.9510582011
"13117",7.69230769230769,0,6.4,9.85915492957746,188,30510.796875
"13118",4.74806201550388,0,6.1,30.2491103202847,6382,28598.8058124174
"13120",12.6708074534161,4.72049689440994,10.1,22.1041445270988,2328,28672.6086956522
"13122",2.63929618768328,0,11.2,28.3707865168539,1174,27297.05
"13123",0,0,0,0,314,12653.756097561
"13124",0,0,6.3,38.4615384615385,124,34524.8064516129
"13126",7.85556374355195,0.950626381724392,12,50.1591343093571,37205,31241.2530546261
"13131",4.78229835831549,0,12.9,15.6452775775054,3895,31504.2260869565
"13132",4.87272727272727,0,6.6,26.3483146067416,4244,32262.9853966147
"13134",0,0,0,46.6666666666667,119,9131.64556962025
"13135",6.4354527938343,1.15606936416185,8.2,23.084711441107,6617,40669.5036887995
"13136",2.67379679144385,0,20.8,28.3720930232558,534,24265.12
"13138",0,0,0,0,61,
"13140",8.14859197124026,0.539245056920312,8.5,29.4402583423036,4488,30733.7274535809
"13141",2.63157894736842,0,19.4,28.3582089552239,596,25092.6044226044
"13142",10.126582278481,0,14,41.3088786994581,6451,36364.4909305065
"13143",3.14401622718053,0,5.1,30.5905130687318,2873,26326.7513980681
"13144",11.3636363636364,0,11,19.0036900369004,1531,27770.5108388313
"13145",5.8659217877095,0,12.7,33.0838323353293,1926,28609.2823712949
"13146",10.5326876513317,0.36319612590799,11.3,22.0253164556962,2443,27392.8463508323
"13147",2.51450676982592,0.58027079303675,2.1,23.7812128418549,1281,48254.6575192097
"13148",5.58869008173183,0.0220896841175171,8.8,41.1237428946218,10750,35983.4745267261
"13152",2.97297297297297,0,3.1,31.9523099850969,7941,84217.7208091328
"13153",0,0,14.3,58.2089552238806,399,24315.897338403
"13155",15.1750972762646,0,11.6,39.9328859060403,663,28916.3579676674
"13156",6.43776824034335,0,10.8,21.9954648526077,2000,36578.9319526627
"13157",3.85674931129477,0,5.1,4.82758620689655,695,35513.5
"13158",3.76068376068376,0,6.7,14.2857142857143,1855,27070.3436018957
"13159",3.81458232737808,0.869145340415258,2.1,20.1003086419753,5184,51182.1140028289
"13160",11.6847826086957,0,5.1,32.247191011236,2027,35020.8287210172
"13162",0,0,0,33.7837837837838,385,64783.6465863454
"13163",4.41176470588235,0,5.3,43.75,339,45267.1711711712
"13164",6.59217877094972,0,1.3,14.5126353790614,2338,49466.1161000641
"13165",6.0323241520601,0.318688823127703,7.9,37.8787878787879,10741,35688.4397686189
"13166",4.72885032537961,0,4.2,32.5531148721642,5610,38176.9807337028
"13167",5.08182601205857,0,9.3,8.41622035195103,3342,29831.1528196298
"13202",15.4745208041141,47.5455820476858,59.2,46.2138953942233,5438,17325.582011893
"13203",13.1435926773455,24.0846681922197,32.8,44.0844134263875,16029,28504.0795795796
"13204",17.1356116411061,23.3788189832146,37.5,39.1791044776119,19931,23705.4830160508
"13205",14.8097640801855,48.8204009273149,28.6,33.8144009931719,19201,27550.2883917265
"13206",8.96080453842187,11.4492006188757,13.9,50.3221809169765,16443,32726.4544586264
"13207",17.1439336850038,40.3730218538056,22.3,34.655704008222,13897,30343.9069964964
"13208",14.1557835820896,14.3540111940299,30.1,44.9464922711058,22854,25095.752654424
"13209",7.56543564001434,0.824668339906777,6.9,30.7572694759757,13243,38993.0115848007
"13210",9.49383687385261,23.249409913454,26.3,53.5819231938393,27606,14402.0274433875
"13211",10.306612486147,3.17694865164389,10.6,42.94265910523,6517,32928.2573714286
"13212",6.31815626756605,2.45081506464306,4.5,36.5778053316801,20356,41872.8826067212
"13214",7.88506515202138,14.1997995322419,7.9,51.1366825708672,8793,41353.0829986613
"13215",3.44221988057605,2.5992272567615,1.9,27.6461728056963,15245,54383.9156614495
"13219",4.70588235294118,1.4785373608903,3.1,32.9354614850798,15363,46597.8130511464
"13224",9.96450996450996,36.4728364728365,13.2,40.3821656050955,8891,45040.2680095596
"13290",,,,,0,
"13301",0,0,0,17.1052631578947,98,116003.636363636
"13302",9.28196147110333,0,16.9,20.9856915739269,1610,27676.5834092981
"13303",0.888888888888889,0.444444444444444,3.1,18.4761904761905,1153,42453.5294117647
"13304",6.16541353383459,0,4.9,23.4042553191489,1684,48367.9323630137
"13305",8.24742268041237,0,0,12.8378378378378,293,41649.247368421
"13308",6.23686054660126,0.630693763139453,17.2,14.7814018043026,3625,28795.9797077922
"13309",4.68271334792123,0.175054704595186,9.6,40.4028886354998,5889,35940.3491108787
"13310",0,0,0,17.2413793103448,624,40794.2951653944
"13312",4.79452054794521,4.79452054794521,10.8,12.8712871287129,331,46715.0388349515
"13313",24.1935483870968,0,34.8,18.6274509803922,526,22479.6543909348
"13314",7.17948717948718,0,7.1,29.1845493562232,443,36317.2105263158
"13315",4.38756855575868,0.36563071297989,5.9,22.6100151745068,1419,35652.4572605561
"13316",9.83483483483483,0,7.8,40.5706789111184,6460,36604.3905849452
"13317",4.10958904109589,0.793078586878154,5.3,34.1524889729049,3784,34955.0888529887
"13318",0.613496932515337,0.613496932515337,10.1,20.5172413793103,1325,29735.4921630094
"13319",27.6381909547739,0,10.2,36.0544217687075,1079,43775.656207367
"13320",6.85393258426966,1.23595505617978,11.9,23.0425055928412,2018,37862.8445747801
"13321",3.29896907216495,0,11.9,47.7366255144033,1049,40133.924963925
"13322",3.08370044052863,0.440528634361233,10.5,22.1729490022173,1076,30588.3249669749
"13323",3.46865364850976,0.565262076053443,4.1,52.2840690978887,11323,42386.3435426238
"13324",4.59770114942529,0.417972831765935,7.4,19.2224622030238,2149,31996.9742721733
"13325",6.84596577017115,0,13.5,35.2688172043011,866,47492.9947916667
"13326",2.45372363323289,0.473525613430908,5.6,55.1517571884984,5561,53341.7292801835
"13327",3.30788804071247,0,7.1,25.7281553398058,2056,30179.5461422088
"13328",0.93984962406015,0,5.4,30.2255639097744,1267,44172.397260274
"13329",7.0694087403599,0,10.8,34.8971722365039,3889,29571.4036478985
"13331",0,0,0,21.2765957446809,189,77353
"13332",5.76307363927428,0.426894343649947,15,37.8818737270876,2460,30071.8252058265
"13333",0,0,25.9,17.3913043478261,62,32535
"13334",0,0,5.2,30.6581059390048,1374,39807.5884244373
"13335",8.07754442649435,0,7.8,50.5305039787798,1590,34865.1606313835
"13337",2.67062314540059,0,9.4,63.5922330097087,790,46972.1833333333
"13338",1.63934426229508,0,4.2,24.869109947644,1206,33417.4437577256
"13339",7.16332378223496,0,18.4,35.8673675697533,6941,30903.3612577462
"13340",4.45529447665548,0.732377174244736,8.7,31.082558775287,8205,35284.427672956
"13341",6.15384615384615,0,8.7,0,102,59982.8125
"13342",7.14285714285714,0,10,40,165,51002.6086956522
"13343",3.31825037707391,0,6,32.2102425876011,1658,37868.2311827957
"13345",2.75229357798165,0,17.9,17.5,177,41325.824
"13346",4.90587564175699,0,4,67.1749258788649,6735,26745.9888637222
"13348",0.770712909441233,0,1.6,23.0228471001757,1469,35842.5821501014
"13350",8.06640168342296,0.911854103343465,16.1,47.95605518651,10093,31846.8391224863
"13352",0,0,0,0,65,81534.65
"13353",0,0,0,40,86,14878
"13354",1.13141862489121,0.609225413402959,4.1,14.4778987828315,3342,39211.3340678713
"13355",18.125,0,14.5,50.3164556962025,905,20459.6213425129
"13357",10.9699279966116,0.148242270224481,12,38.5836909871245,11096,35445.6623376623
"13360",1.45631067961165,0,7.4,53.6723163841808,333,62565.5673076923
"13361",0.84985835694051,0,0,12.972972972973,824,43241.4303030303
"13362",0,0,0,8.33333333333333,60,129840.972222222
"13363",2.92682926829268,1.82926829268293,12.3,6.26780626780627,2315,37420.4542586751
"13364",12.1621621621622,0,35.5,23.6363636363636,243,15083.2738853503
"13365",7.41701244813278,0,15.4,39.1142932909043,8906,35972.3770178788
"13367",5.18962075848303,0,9.3,55.6718528995757,8830,36534.9493670886
"13368",5.30164533820841,0.731261425959781,6.6,32.9650092081031,1118,41874.6279391425
"13402",7.27554179566563,0,21,39.2,1534,30806.8388998035
"13403",4.98442367601246,2.36760124610592,2,44.2870632672332,7372,21200.2402957486
"13404",0,0,6.7,59.4594594594595,236,29472.91875
"13406",5.0314465408805,0,6.2,19.8675496688742,725,40394.541322314
"13407",6.08139003200732,0,11.1,44.3649373881932,5453,33958.6562412734
"13408",3.2258064516129,5.18433179723502,10.2,51.0619469026549,4280,13571.468815279
"13409",7.62800417972832,0,12.7,32.5635103926097,2374,38362.458490566
"13410",2.18978102189781,0,0,17.96875,241,33476.80625
"13411",2.33676975945017,0,10.3,33.7642585551331,3264,37185.3797468354
"13413",3.06215722120658,1.44728823887873,1.8,53.9160045402951,16135,61448.57125026
"13415",0,0,0,85.7142857142857,77,29038.5
"13416",5.82857142857143,0,5.2,21.6704288939052,2271,35871.5323645971
"13417",8.55683269476373,3.89527458492976,9.3,49.0647482014388,3305,33776.0234852043
